titles,source,file
Обжорство или пищевое расстройство?,not_clickbait,titles_naukatv
Химия вкуса. Фильм 2,not_clickbait,titles_naukatv
Дети vs телевизор,not_clickbait,titles_naukatv
Объединенный институт высоких температур. Фильм 2,not_clickbait,titles_naukatv
В Кении нашли череп общего предка людей и обезьян,not_clickbait,titles_naukatv
Великие мухи науки. Фильм 2,not_clickbait,titles_naukatv
Законы жизни. Вода,not_clickbait,titles_naukatv
В какой одежде комфортно летом?,not_clickbait,titles_naukatv
Напечатано первое 3D-сердце из клеток пациента,not_clickbait,titles_naukatv
"Учёные выяснили, какой витамин поможет предотвратить появление врождённых дефектов у детей",not_clickbait,titles_naukatv
Дайджест главных научных событий осени,not_clickbait,titles_naukatv
Искусственная почка,not_clickbait,titles_naukatv
Добросовестный приобретатель: кто он?,not_clickbait,titles_naukatv
"Учёные выяснили, от кого птицы унаследовали окраску яиц",not_clickbait,titles_naukatv
Большая чистка. Фильм 3,not_clickbait,titles_naukatv
Бионика. Дельфины,not_clickbait,titles_naukatv
Солевой мостик в микробно-топливном элементе,not_clickbait,titles_naukatv
"Как представить 10 измерений, загадка Гаусса и самый громкий звук",not_clickbait,titles_naukatv
Физиолог исправил ошибки в «Путешествиях Гулливера»,not_clickbait,titles_naukatv
Правила жизни 100-летнего человека. Северный Кавказ,not_clickbait,titles_naukatv
Клонирование. 2.0,not_clickbait,titles_naukatv
Черный юмор назвали признаком высокого интеллекта,not_clickbait,titles_naukatv
Спасение мертвой акулы,not_clickbait,titles_naukatv
10 научных слов родом из фантастики,not_clickbait,titles_naukatv
Мозг: меняться никогда не поздно,not_clickbait,titles_naukatv
Открытие закона Всемирного тяготения.,not_clickbait,titles_naukatv
Генетические заболевания и борьба с ними,not_clickbait,titles_naukatv
Угрозы современного мира,not_clickbait,titles_naukatv
